2019-09-03 13:41:05.751 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-1000"]
2019-09-03 13:41:05.789 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 1000 (http) with context path ''
2019-09-03 13:41:05.925 [main] INFO  com.version.Application - Started Application in 6.577 seconds (JVM running for 8.199)
2019-09-03 13:41:06.373 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 1000 (http)
2019-09-03 13:41:06.402 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-1000"]
2019-09-03 13:41:06.421 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2019-09-03 13:41:06.421 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2019-09-03 13:41:06.610 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2019-09-03 13:41:06.611 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1707 ms
2019-09-03 13:41:06.714 [main] INFO  com.version.common.util.SpringContextUtils - applicationContext init success
2019-09-03 13:41:06.722 [main] INFO  com.version.common.util.LoggerUtil - 初始化websocket
2019-09-03 13:41:07.044 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2019-09-03 13:41:07.473 [main] INFO  com.version.common.util.LoggerUtil - netty服务监听启动
2019-09-03 13:41:07.476 [main] INFO  com.version.common.util.LoggerUtil - ========================================开始启动服务器
2019-09-03 13:41:07.478 [main] INFO  com.version.common.util.LoggerUtil - ========================================>当前服务器CUP个数:4
2019-09-03 13:41:07.478 [main] INFO  com.version.common.util.LoggerUtil - ========================================>当前服务器总内存:175MB
